,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
465914,2021-06-01,2021-06-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,587500.0,0.1519607843137253,-0.6384615384615384,678844.0,-0.0232460431654676,0.0777012224162565,315.78947368421046,-0.0116959064327485,-0.3370225563909774,411.9922630560928,0.0007752118416868,0.094329240477665,8.0,1.6666666666666663,1.6666666666666663,3.0,0.0,0.5,12.0,0.5,0.1999999999999999,21.0,0.5,-0.125,2.6,-2.1,-5.4,122.0,88.0,-47.0,0.9916193406620644,0.0163764111182586,0.069057953902844,0.375,0.0416666666666666,0.375,0.238095238095238,-0.119047619047619,0.0714285714285714,0.0,-1.0,-1.0,"Nassau County, NY",35004.0,2023-10-29 14:25:50
466159,2020-10-01,2020-10-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,All Residential,-1,467875.0,0.0061827956989246,0.1495700245700246,489000.0,0.0082474226804123,0.1505882352941176,266.6666666666667,0.0012413948764247,0.086496094370251,286.1621137483206,0.0040775920993705,0.1011217550835319,2008.0,0.1180400890868595,0.2597239648682558,1864.0,-0.0450819672131147,0.4852589641434264,2078.0,-0.134527280299875,0.1881074899942825,4161.0,-0.0506502395619439,-0.3070774354704413,2.1,-0.2999999999999998,-1.6999999999999995,32.0,-5.0,-17.0,0.997475511117648,0.0059576363243241,0.0163194695226688,0.4327689243027888,0.0647288352159291,0.1749270171509695,0.1807257870704157,0.0164547398424896,-0.0542450705482353,0.2360515021459227,-0.0364894814606346,0.1053742113092693,"Nassau County, NY",35004.0,2023-10-29 14:25:50
466831,2017-06-01,2017-06-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,260000.0,-0.0307548928238583,0.04,389000.0,-0.014940491263611,0.0394121576486305,229.48602344454463,-0.009727626459144,0.0207391868930009,232.3506594259116,-0.028624339948447,0.0553251090219113,227.0,0.1947368421052631,0.2404371584699454,187.0,0.1130952380952381,0.2808219178082191,259.0,-0.07168458781362,-0.0477941176470588,746.0,-0.0286458333333333,-0.163677130044843,3.3,-0.7000000000000001,-1.6000000000000003,57.0,-9.0,-9.0,0.9697349221085853,0.0016712202235039,0.0079531251312895,0.145374449339207,0.0243218177602596,0.0688717170987698,0.1595174262734584,-0.0019409070598749,0.0104142872600055,0.1016042780748663,-0.0412528647822765,-0.0764779137059555,"Nassau County, NY",35004.0,2023-10-29 14:25:50
467869,2020-04-01,2020-04-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,286000.0,0.0250896057347669,0.1042471042471042,439495.0,-0.0211692650334075,0.001127562642369,250.12506253126563,0.0080983378087586,0.0190445862155237,254.57102272727275,-0.0297154677494243,-0.0206822517478613,102.0,-0.1428571428571429,-0.2867132867132866,63.0,-0.4705882352941176,-0.6379310344827586,63.0,-0.5434782608695651,-0.78125,406.0,-0.0977777777777777,-0.344103392568659,4.0,0.2000000000000001,-0.2999999999999998,54.0,5.0,7.0,0.9814694514430328,0.0050909660696538,0.0025702441293105,0.2745098039215686,0.072829131652661,0.0717126011243658,0.0467980295566502,-0.0754241926655719,-0.1082908234320411,0.0634920634920634,-0.0793650793650793,-0.0629447181171319,"Nassau County, NY",35004.0,2023-10-29 14:25:50
468113,2013-01-01,2013-01-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Multi-Family (2-4 Unit),4,342500.0,0.1610169491525423,0.2685185185185186,334990.0,0.1166444997783311,0.0307384615384616,125.0,-0.0878378378378378,0.041939534267563,212.28672855178343,0.0918392242942891,0.0598375019427384,10.0,0.1111111111111111,-0.1666666666666666,3.0,0.0,-0.25,25.0,0.7857142857142858,0.0,131.0,-0.0575539568345323,-0.2514285714285714,13.1,-2.3000000000000007,-1.5,203.0,-10.0,-17.0,0.9431687378041476,0.0117728453982297,0.0374589354382615,0.0,-0.1111111111111111,-0.0833333333333333,0.1603053435114503,0.1027513866769179,-0.0225517993456924,0.0,-0.3333333333333333,-0.5,"Nassau County, NY",35004.0,2023-10-29 14:25:50
468192,2023-07-01,2023-07-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Townhouse,13,570000.0,-0.0460251046025104,0.1875,599000.0,-0.0016650027750045,0.0910746812386156,351.3818098633119,0.1029041164719175,0.1712726995443729,366.6092722039474,0.0353051297406372,0.1280285298582997,10.0,-0.375,-0.1666666666666666,11.0,-0.3125,-0.2666666666666667,12.0,-0.1999999999999999,-0.4545454545454545,20.0,0.0,-0.5454545454545454,2.0,0.6999999999999998,-1.7000000000000002,25.0,-2.0,-1.0,1.0001718139650646,0.0043951618143521,-0.002774183117147,0.4,0.025,0.15,0.05,-0.2,-0.109090909090909,0.2727272727272727,-0.0397727272727272,0.006060606060606,"Nassau County, NY",35004.0,2023-10-29 14:25:50
469473,2012-01-01,2012-01-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Multi-Family (2-4 Unit),4,270000.0,-0.1605782683040571,-0.0811169533922099,325000.0,0.1016949152542372,-0.0061010107188183,119.96857388453871,-0.44038719369949,-0.1000046554965928,200.3012048192771,0.0138701556164078,-0.0496403169606857,12.0,-0.1428571428571429,-0.1428571428571429,4.0,0.0,0.3333333333333332,25.0,0.25,0.25,175.0,-0.0384615384615384,0.0115606936416186,14.6,1.5999999999999996,2.1999999999999997,220.0,23.0,62.0,0.905709802365886,-0.0292101025020593,0.0329031078506052,0.0833333333333333,0.0833333333333333,0.0119047619047619,0.1828571428571428,0.0949450549450549,-0.0136746490503716,0.5,0.0,0.5,"Nassau County, NY",35004.0,2023-10-29 14:25:50
470606,2018-01-01,2018-01-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,250000.0,0.0,-0.0476190476190476,377777.0,0.0350054794520549,0.0350054794520549,225.0,-0.0418118862462394,-0.0144117647058824,229.00302114803625,0.014943419614936,0.0409228234001648,168.0,-0.1472081218274111,0.1830985915492957,105.0,0.1797752808988764,0.5217391304347827,171.0,0.943181818181818,-0.1047120418848167,522.0,-0.0113636363636363,-0.1969230769230769,3.1,0.3999999999999999,-1.4999999999999996,54.0,1.0,-50.0,0.9787164969458848,0.0117205880582483,0.0084306764532601,0.1369047619047619,0.0100012086052695,0.0383132126089872,0.1494252873563218,0.0623040752351097,0.0078868258178603,0.1238095238095238,0.011449973247726,-0.0935817805383022,"Nassau County, NY",35004.0,2023-10-29 14:25:50
470620,2015-12-01,2015-12-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,580500.0,-0.0227272727272727,0.8428571428571427,459000.0,0.022271714922049,0.022271714922049,298.87990410958906,0.1490117036266984,0.2936331367855489,289.7940074906367,-0.0238849266032337,0.0453978458135384,18.0,0.3846153846153845,8.0,5.0,-0.2857142857142857,4.0,8.0,-0.5555555555555555,0.0,57.0,-0.0338983050847457,-0.3372093023255814,3.2,-1.2999999999999998,-39.8,86.0,-30.0,14.0,0.96114324635528,0.0140474574655756,-0.0248707396587058,0.0555555555555555,0.0555555555555555,-0.4444444444444444,0.1052631578947368,-0.1320249776984835,0.0471236230110159,0.2,0.2,-0.8,"Nassau County, NY",35004.0,2023-10-29 14:25:50
471078,2015-09-01,2015-09-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Single Family Residential,6,347750.0,-0.0272727272727272,0.016812865497076,349000.0,0.0115942028985507,0.0,201.24804992199688,-0.0096156573535668,-0.0056855607557635,221.6979075850044,0.0298924802237365,0.0207463027330676,1056.0,-0.1665351223362273,0.0183220829315333,660.0,0.0,0.0610932475884244,1480.0,0.0027100271002709,-0.014647137150466,7784.0,-0.0230923694779116,-0.0030737704918032,7.4,1.1000000000000003,-0.0999999999999996,74.0,8.0,3.0,0.9610296959516627,-0.0049703878480756,0.0018266398977448,0.1354166666666666,-0.012176072086293,0.0052334458373513,0.2130010277492291,0.0050442004399922,-0.0093350378245413,0.0803030303030303,-0.0181818181818181,-0.0467066159992205,"Nassau County, NY",35004.0,2023-10-29 14:25:50
471107,2021-09-01,2021-09-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,670000.0,-0.0029761904761904,0.1452991452991452,649000.0,0.0,0.0260869565217392,418.245804006497,0.0236015729632688,0.1644343406999062,411.88687070938215,-0.0114708512780503,0.0591376675384112,1397.0,-0.1492082825822168,-0.0230769230769231,1043.0,-0.1883268482490272,-0.2806896551724138,1337.0,-0.0584507042253521,-0.2669956140350877,3511.0,-0.0362338731814438,-0.2313922942206655,2.5,0.2999999999999998,-0.7000000000000001,30.0,3.0,-11.0,0.997665852761276,-0.003360193748702,0.0194743270952351,0.4445239799570508,-0.0402506850855801,0.2046638400969109,0.2113358017658786,0.0180884781315113,0.0066510381931991,0.186960690316395,-0.037163823302282,-0.0192462062353291,"Nassau County, NY",35004.0,2023-10-29 14:25:50
472192,2022-02-01,2022-02-28,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Single Family Residential,6,540000.0,0.0093457943925232,0.0865191146881287,549000.0,0.0457142857142858,0.1206368646662583,311.3636363636364,0.0040015820207988,0.1028345768015843,326.67775929007206,0.0219806798029105,0.0980032723054107,1050.0,-0.1191275167785235,-0.139344262295082,941.0,0.3404558404558404,-0.0146596858638743,1196.0,0.1995987963891674,0.081374321880651,1955.0,0.0113812726332125,-0.2120112857718662,1.9,0.2999999999999998,-0.1,34.0,3.0,-1.0,1.0121782930162606,0.0001691791148568,0.0087458892600149,0.5628571428571428,0.0007766059443911,0.0603981264637002,0.0792838874680306,-0.0086623101522486,-0.0158390468326545,0.4133900106269925,0.1099712072081891,0.1275261362814428,"Nassau County, NY",35004.0,2023-10-29 14:25:50
473908,2021-09-01,2021-09-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,350000.0,0.0144927536231884,0.1475409836065573,517000.0,0.0340020680041359,0.0659793814432989,283.26983769161404,-0.0587075120082796,0.1031090367541849,317.78083381586566,0.021203290414145,0.1150204695293533,201.0,0.0748663101604278,0.1104972375690607,170.0,-0.1666666666666666,-0.2342342342342342,190.0,-0.1845493562231759,-0.2116182572614108,358.0,-0.0478723404255319,-0.2200435729847494,1.8,-0.1999999999999999,-0.6999999999999998,27.0,2.0,-8.0,1.0128057933782475,0.0006160620194988,0.0253552156553465,0.4975124378109452,0.0055338281852768,0.1991698963744811,0.1843575418994413,0.0380809461547604,0.0318520952763476,0.2647058823529411,-0.0294117647058823,0.0349761526232114,"Nassau County, NY",35004.0,2023-10-29 14:25:50
474321,2023-05-01,2023-05-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,380000.0,0.0256410256410255,2.631585872547859e-06,599000.0,0.0169779286926994,0.0509786031985541,315.2226626744823,-0.0254152781135229,0.0402347868257917,345.3016723202171,0.0093588784572262,0.027746270997685,162.0,0.4594594594594594,0.1172413793103448,170.0,0.1971830985915492,-0.0229885057471264,186.0,0.1005917159763314,-0.256,269.0,-0.03584229390681,-0.1946107784431138,1.7,-0.8,-0.5999999999999998,26.0,-10.0,3.0,0.9997711763332422,0.0103724553017686,-0.0180677692186677,0.3950617283950617,0.0527193860527193,-0.1566624095359727,0.1524163568773234,-0.0267951126567267,0.0206798299312156,0.2941176470588235,-0.0227837613918807,-0.0622041920216362,"Nassau County, NY",35004.0,2023-10-29 14:25:50
474560,2012-11-01,2012-11-30,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,395000.0,0.0076530612244898,0.0533333333333332,399000.0,-0.0477326968973746,0.0,250.67024128686327,0.006935622708192,0.0334650298668923,259.80392156862746,-0.0207390648567118,-0.0079913295055287,639.0,-0.2310469314079421,-0.0273972602739726,379.0,-0.1347031963470319,0.0440771349862258,602.0,-0.4244741873804971,-0.3768115942028985,5931.0,-0.1013636363636363,-0.1978631322694076,9.3,1.4000000000000004,-2.0,100.0,10.0,-15.0,0.9441914334771844,0.0052968667502873,0.0119619649676492,0.0798122065727699,0.0172369959831189,0.0371942461465903,0.0925644916540212,-0.0654658113762817,-0.0856881456194437,0.0817941952506596,0.0018855194515728,-0.0531920306446571,"Nassau County, NY",35004.0,2023-10-29 14:25:50
474793,2016-07-01,2016-07-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,584000.0,0.0428571428571429,-0.0648518815052041,499000.0,0.0,0.0731182795698923,335.05596939336584,0.0052151252513081,0.0057244066511468,309.3006488824802,-0.0169293530340504,0.045422526200854,30.0,0.1999999999999999,0.0714285714285713,12.0,-0.4,-0.4782608695652174,17.0,-0.2916666666666666,-0.2608695652173913,69.0,-0.0799999999999999,-0.1976744186046511,2.3,-0.7000000000000001,-0.8000000000000002,43.0,11.0,-36.0,0.9706858782139468,0.003861291109091,0.0279269017919606,0.1333333333333333,-0.0266666666666666,0.0619047619047619,0.2463768115942029,-0.1536231884057971,-0.0326929558476575,0.1666666666666666,0.0666666666666666,0.036231884057971,"Nassau County, NY",35004.0,2023-10-29 14:25:50
477061,2019-03-01,2019-03-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Townhouse,13,700000.0,0.5909090909090908,0.5585410274793047,599000.0,0.0345423143350604,0.0890918991744538,241.3793103448276,-0.2758620689655172,-0.1616124128042361,351.6028955532575,-0.0011955720201239,0.0354824672492259,1.0,-0.6666666666666667,-0.75,2.0,-0.5,-0.3333333333333333,6.0,0.5,1.0,12.0,0.3333333333333332,1.4,12.0,9.0,10.7,31.0,-71.0,-103.0,0.948509485094851,-0.0350175602127915,-0.0412676168036379,0.0,-0.3333333333333333,-0.25,0.0833333333333333,-0.0277777777777777,-0.5166666666666666,0.0,0.0,-0.3333333333333333,"Nassau County, NY",35004.0,2023-10-29 14:25:50
477138,2013-05-01,2013-05-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,Condo/Co-op,3,260000.0,0.1111111111111111,0.0517799352750809,449000.0,-0.0426439232409381,0.0,247.5351317834773,-0.0570090217772292,-0.0669236368325697,279.6610169491525,-0.0158536910620818,0.0155762310786227,128.0,0.1851851851851851,0.1962616822429905,101.0,0.0978260869565217,0.6290322580645162,293.0,-0.0578778135048231,0.2850877192982457,1189.0,0.052212389380531,-0.1543385490753911,9.3,-1.1999999999999993,-3.7999999999999994,142.0,2.0,-2.0,0.9499531337516492,0.0112579706723991,0.0152838168052308,0.078125,0.0225694444444444,0.0500876168224299,0.1682085786375105,-0.0264816868492151,-0.0408952620452775,0.099009900990099,-0.0314248816185966,-0.0138933248163525,"Nassau County, NY",35004.0,2023-10-29 14:25:50
478163,2018-10-01,2018-10-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,273700.0,-0.0047272727272726,0.0137037037037037,399000.0,-0.0148148148148148,0.0502763885232955,230.2265131823245,-0.059592407330552,-0.0492999279176952,244.91094147582697,-0.0182395844590146,0.0661129168316698,206.0,0.1135135135135134,-0.0720720720720721,173.0,0.0949367088607595,0.1689189189189188,193.0,-0.1105990783410137,-0.0051546391752577,555.0,-0.0931372549019607,-0.1565349544072948,2.7,-0.5999999999999996,-0.2999999999999998,41.0,2.0,-16.0,0.9799924656836156,-0.0049292518917893,0.0021866262725598,0.2087378640776698,-0.0345053791655733,0.0645937199335257,0.2108108108108108,0.0376081964317258,0.0178016922697773,0.1271676300578034,-0.0310602180434623,0.0596000624902358,"Nassau County, NY",35004.0,2023-10-29 14:25:50
479016,2023-05-01,2023-05-31,30,county,5,1974,f,"Nassau County, NY",,New York,NY,All Residential,-1,665000.0,0.0152671755725191,-0.036231884057971,749999.5,0.0273979827369625,0.0729606580829755,431.60755061289615,0.0182264938714451,-0.0108570487130332,457.6702737110121,0.0214717112773492,0.0465052761536264,902.0,0.4204724409448819,-0.223083548664944,1007.0,0.1847058823529412,-0.1415174765558396,1347.0,0.1502988898377455,-0.215034965034965,2455.0,0.0402542372881355,-0.1451949860724234,2.7,-1.0,0.2000000000000001,32.0,-17.0,6.0,0.9859094326274184,0.0048883541823498,-0.0208816845941924,0.3702882483370288,0.0427291932189186,-0.1241131297852795,0.1788187372708757,0.0322085677793503,-0.002587947965893,0.3306852035749751,-0.0304912670132601,-0.0248135176526463,"Nassau County, NY",35004.0,2023-10-29 14:25:50
480818,2016-02-01,2016-02-29,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,190000.0,-0.0956687291765825,-0.205020920502092,349000.0,0.0115942028985507,0.0,204.0470404143859,-0.055975138323805,-0.047716992532368,214.5812883435583,0.0139287287923088,-0.0072612184054008,111.0,0.0183486238532108,-0.0089285714285713,64.0,0.5609756097560976,0.4222222222222222,176.0,0.0731707317073171,0.0731707317073171,848.0,-0.0081871345029239,-0.1485943775100401,7.599999999999999,-0.2000000000000001,-1.3000000000000007,109.0,-9.0,-7.0,0.946173184124793,-0.0054766678616747,-0.0112887830375302,0.045045045045045,0.0175221092652285,0.0004021879021878,0.1191037735849056,0.019688568906543,0.0327583920588012,0.109375,0.0118140243902438,-0.0684027777777777,"Nassau County, NY",35004.0,2023-10-29 14:25:50
481326,2017-04-01,2017-04-30,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Multi-Family (2-4 Unit),4,385000.0,0.1323529411764705,-0.125,379990.0,-0.0256416831200799,0.0107461098550338,212.68013784461152,0.2065125576792448,0.3960542381595013,231.2258830513505,0.0053299263102197,0.0591169994385591,15.0,-0.1666666666666666,0.0714285714285713,11.0,-0.1538461538461538,-0.3529411764705882,29.0,0.1153846153846154,-0.1470588235294118,112.0,0.108910891089109,-0.1039999999999999,7.5,1.9000000000000004,-1.4000000000000004,55.0,-15.0,-30.0,0.9594018443376464,0.0208575700009737,0.0103584918124925,0.1333333333333333,-0.0888888888888888,0.1333333333333333,0.125,0.0556930693069306,-0.075,0.0909090909090909,0.0909090909090909,-0.0267379679144384,"Nassau County, NY",35004.0,2023-10-29 14:25:50
481355,2013-08-01,2013-08-31,30,county,5,1996,f,"Suffolk County, NY",,New York,NY,Condo/Co-op,3,257000.0,0.0321285140562248,-0.1060869565217391,339000.0,-0.0286532951289398,0.0626959247648903,207.86516853932585,0.093066593587284,-0.0224414592512854,214.54166666666663,0.0042375886524823,0.0675757575757576,180.0,0.0169491525423728,0.1764705882352941,101.0,-0.0560747663551401,0.3289473684210526,242.0,-0.0434782608695651,0.09009009009009,1185.0,-0.0222772277227722,-0.1169895678092399,6.6,-0.2000000000000001,-2.2000000000000006,92.0,15.0,-7.0,0.955503084883665,-0.0178014198345415,0.0138372631343042,0.0777777777777777,-0.0465160075329566,0.0385620915032679,0.1881856540084388,0.0008919246355015,0.0071126286731184,0.1584158415841584,0.046266308873878,0.0531526836894215,"Nassau County, NY",35004.0,2023-10-29 14:25:50
