median_list_price,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,period_begin,period_end,"region_Nassau County, NY","region_Suffolk County, NY",property_type_All Residential,property_type_Condo/Co-op,property_type_Multi-Family (2-4 Unit),property_type_Single Family Residential,property_type_Townhouse,label
475000.0,967.0,538.0,1059.0,4985.0,5.2,59.0,0.9598519568744616,0.1054808686659772,0.2076228686058174,0.0985130111524163,735842,735871,1.0,0.0,0.0,0.0,0.0,1.0,0.0,455000.0
459000.0,29.0,14.0,25.0,165.0,5.7,112.0,0.9428482138224932,0.0344827586206896,0.1393939393939394,0.2857142857142857,735933,735963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,458350.0
509000.0,175.0,167.0,144.0,321.0,1.8,28.0,1.0123233195658996,0.5085714285714285,0.1401869158878504,0.1317365269461078,738095,738124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,350000.0
549900.0,125.0,79.0,150.0,318.0,2.5,42.0,0.9868483787711616,0.328,0.1823899371069182,0.3164556962025316,738521,738551,0.0,1.0,0.0,1.0,0.0,0.0,0.0,380000.0
379900.0,222.0,148.0,194.0,658.0,3.0,57.0,0.9778058394110556,0.1441441441441441,0.1930091185410334,0.0675675675675675,736603,736633,0.0,1.0,0.0,1.0,0.0,0.0,0.0,270000.0
376000.0,36.0,33.0,62.0,200.0,5.6,130.0,0.958367424373246,0.1111111111111111,0.2349999999999999,0.0303030303030303,735719,735749,0.0,1.0,0.0,0.0,0.0,0.0,1.0,367500.0
419000.0,1106.0,545.0,1180.0,7034.0,6.4,86.0,0.9440298668890436,0.0605786618444846,0.1761444412851862,0.1155963302752293,734716,734746,1.0,0.0,1.0,0.0,0.0,0.0,0.0,435000.0
550000.0,1040.0,1237.0,1631.0,2415.0,2.3,26.0,1.0207134474690158,0.6048076923076922,0.1163561076604554,0.3888439773645917,738246,738275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,550000.0
439990.0,159.0,118.0,221.0,1175.0,7.4,99.0,0.946705833587216,0.0691823899371069,0.1719148936170212,0.0932203389830508,735050,735080,1.0,0.0,0.0,1.0,0.0,0.0,0.0,265000.0
349999.0,1344.0,813.0,1470.0,6954.0,5.2,71.0,0.9692539859364052,0.1808035714285714,0.1865113603681334,0.09840098400984,736238,736268,0.0,1.0,1.0,0.0,0.0,0.0,0.0,339580.0
539000.0,1.0,4.0,2.0,8.0,8.0,308.0,0.9926134684879202,0.0,0.25,0.0,736999,737028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,436740.0
345000.0,109.0,41.0,164.0,855.0,7.8,118.0,0.9516498519864676,0.0275229357798165,0.0994152046783625,0.0975609756097561,735964,735994,0.0,1.0,0.0,1.0,0.0,0.0,0.0,210100.0
550000.0,8.0,8.0,12.0,44.0,5.5,82.0,0.9725878733290289,0.25,0.1136363636363636,0.25,738552,738579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,665000.0
699000.0,26.0,19.0,23.0,86.0,3.3,48.0,0.9813180502786942,0.3076923076923077,0.1627906976744186,0.1578947368421052,738552,738579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,758500.0
445500.0,88.0,51.0,200.0,946.0,10.8,144.0,0.9427708600557362,0.0454545454545454,0.0961945031712473,0.2156862745098039,735265,735292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,229750.0
325000.0,574.0,247.0,1322.0,7270.0,12.7,130.0,0.9382695073009992,0.0888501742160278,0.1656121045392021,0.194331983805668,734503,734533,0.0,1.0,0.0,0.0,0.0,1.0,0.0,305000.0
489000.0,3.0,27.0,24.0,33.0,11.0,20.0,0.977658165662779,0.3333333333333333,0.2121212121212121,0.2592592592592592,737607,737637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,460000.0
349000.0,14.0,4.0,26.0,146.0,10.4,84.0,0.9132175431840582,0.1428571428571428,0.1027397260273972,0.25,735630,735657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,341500.0
325000.0,88.0,39.0,242.0,1222.0,13.9,169.0,0.9358775421018752,0.0454545454545454,0.1783960720130932,0.2564102564102563,734503,734533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,231500.0
419000.0,1401.0,1553.0,2574.0,6147.0,4.4,50.0,0.981278074135104,0.2612419700214132,0.1999349276069627,0.1886670959433354,736815,736845,0.0,1.0,1.0,0.0,0.0,0.0,0.0,370000.0
349900.0,9.0,11.0,27.0,188.0,20.9,184.0,0.8919765237264392,0.1111111111111111,0.1489361702127659,0.0909090909090909,734594,734623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,250000.0
534999.0,1338.0,1220.0,1798.0,4894.0,3.7,42.0,0.9747193171430673,0.218236173393124,0.2118921127911728,0.1483606557377049,736481,736510,1.0,0.0,1.0,0.0,0.0,0.0,0.0,500000.0
529000.0,1176.0,851.0,1336.0,4614.0,3.9,45.0,0.9756798079683968,0.2244897959183673,0.1879063719115734,0.1374853113983548,736573,736602,1.0,0.0,1.0,0.0,0.0,0.0,0.0,510000.0
449000.0,1031.0,1079.0,1605.0,5041.0,4.9,59.0,0.9799151769370432,0.2638215324927255,0.1329101368776036,0.2279888785912882,737485,737515,0.0,1.0,1.0,0.0,0.0,0.0,0.0,401000.0
399999.0,11.0,15.0,19.0,82.0,7.5,83.0,0.9585934488928998,0.1818181818181818,0.0609756097560975,0.1333333333333333,737364,737393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,400000.0
518000.0,796.0,670.0,1593.0,4226.0,5.3,81.0,0.9561852400172124,0.1155778894472361,0.1644581164221486,0.2104477611940298,736024,736054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,440775.0
665000.0,48.0,41.0,58.0,127.0,2.6,58.0,0.97712596079623,0.2708333333333333,0.1417322834645669,0.4390243902439024,737850,737880,1.0,0.0,0.0,0.0,1.0,0.0,0.0,665000.0
529000.0,4.0,4.0,9.0,35.0,8.8,252.0,0.9773951022081409,0.0,0.0857142857142857,0.25,736420,736449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,561250.0
349000.0,836.0,457.0,1328.0,6441.0,7.7,105.0,0.9606211518772708,0.1327751196172248,0.1316565750659835,0.1444201312910284,735995,736023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,320000.0
439000.0,23.0,14.0,36.0,228.0,9.9,91.0,0.9511925309568744,0.0869565217391304,0.219298245614035,0.0,734685,734715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,344000.0
333750.0,117.0,72.0,189.0,1279.0,10.9,133.0,0.9401366633681764,0.0256410256410256,0.1735731039874902,0.0972222222222222,734747,734776,0.0,1.0,0.0,1.0,0.0,0.0,0.0,250000.0
365000.0,24.0,9.0,13.0,77.0,3.2,86.0,0.9562080761624056,0.1666666666666666,0.0519480519480519,0.1111111111111111,736664,736694,0.0,1.0,0.0,0.0,1.0,0.0,0.0,405000.0
729000.0,775.0,609.0,785.0,1711.0,2.2,27.0,1.002360991304262,0.4761290322580645,0.1870251315020455,0.2988505747126437,738764,738793,1.0,0.0,0.0,0.0,0.0,1.0,0.0,750000.0
339000.0,1043.0,558.0,1302.0,7510.0,7.2,89.0,0.95775306610213,0.1332694151486097,0.2115845539280958,0.1272401433691756,735507,735537,0.0,1.0,0.0,0.0,0.0,1.0,0.0,325000.0
499900.0,855.0,973.0,2050.0,6706.0,7.8,88.0,0.9573863734756995,0.1040935672514619,0.2062332239785267,0.1377183967112024,735719,735749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,435500.0
399000.0,1004.0,847.0,1674.0,5223.0,5.2,62.0,0.9738128796481532,0.2430278884462151,0.1439785563852192,0.1759149940968122,736726,736753,0.0,1.0,1.0,0.0,0.0,0.0,0.0,356000.0
549999.0,816.0,493.0,1213.0,3748.0,4.6,62.0,0.966822277709324,0.167892156862745,0.1902347918890074,0.1703853955375253,737060,737090,1.0,0.0,0.0,0.0,0.0,1.0,0.0,539000.0
629000.0,2.0,9.0,9.0,22.0,11.0,107.0,0.9879575141782988,0.5,0.2272727272727272,0.1111111111111111,737607,737637,1.0,0.0,0.0,0.0,0.0,0.0,1.0,606000.0
369900.0,1878.0,1292.0,1833.0,6593.0,3.5,48.0,0.9774901245166084,0.2273695420660276,0.2012740785681783,0.1284829721362229,736542,736572,0.0,1.0,1.0,0.0,0.0,0.0,0.0,374450.0
519900.0,159.0,83.0,72.0,287.0,1.8,32.0,0.9985520890885184,0.4088050314465409,0.1498257839721254,0.1686746987951807,738490,738520,0.0,1.0,0.0,1.0,0.0,0.0,0.0,365000.0
525000.0,1072.0,914.0,1290.0,4065.0,3.8,39.0,0.9763496827625084,0.2434701492537313,0.2059040590405903,0.1487964989059081,736511,736541,1.0,0.0,0.0,0.0,0.0,1.0,0.0,532000.0
445500.0,535.0,299.0,861.0,3907.0,7.3,86.0,0.9473225763214546,0.1009345794392523,0.1000767852572306,0.2107023411371237,735265,735292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,415000.0
699000.0,4.0,3.0,2.0,10.0,2.5,75.0,0.9738739045230472,0.5,0.4,0.0,738552,738579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,595000.0
539000.0,1167.0,676.0,676.0,4222.0,3.6,60.0,0.9672568148033596,0.1628106255355612,0.1238749407863571,0.0754437869822485,737394,737424,1.0,0.0,1.0,0.0,0.0,0.0,0.0,538000.0
299997.0,132.0,43.0,105.0,1083.0,8.199999999999998,114.0,0.943223559158838,0.0681818181818181,0.0720221606648199,0.0930232558139534,734838,734868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,246250.0
449000.0,161.0,85.0,218.0,1057.0,6.6,87.0,0.946442009495524,0.062111801242236,0.1655629139072847,0.0705882352941176,735507,735537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,290000.0
399000.0,1445.0,1069.0,1571.0,5700.0,3.9,49.0,0.9803135930392614,0.2719723183391003,0.2389473684210526,0.1328344246959775,736968,736998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,400000.0
369000.0,1555.0,967.0,1857.0,7939.0,5.1,68.0,0.9714372425674612,0.1787781350482315,0.2048116891296133,0.1044467425025853,736146,736176,0.0,1.0,1.0,0.0,0.0,0.0,0.0,345000.0
438888.0,510.0,404.0,1014.0,4256.0,8.3,96.0,0.9427375366520832,0.0784313725490196,0.1080827067669172,0.1683168316831683,734900,734927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,387450.0
379990.0,136.0,151.0,265.0,750.0,5.5,91.0,0.9630178244402384,0.0955882352941176,0.1333333333333333,0.1390728476821191,736420,736449,0.0,1.0,0.0,1.0,0.0,0.0,0.0,239000.0
599000.0,132.0,162.0,179.0,262.0,2.0,28.0,1.0086249204482682,0.5303030303030302,0.2137404580152671,0.3580246913580246,738702,738732,0.0,1.0,0.0,1.0,0.0,0.0,0.0,420000.0
345000.0,881.0,488.0,1249.0,7760.0,8.8,97.0,0.9533953720296344,0.1123723041997729,0.2088917525773195,0.1434426229508196,734685,734715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,335000.0
579000.0,37.0,31.0,44.0,132.0,3.6,56.0,0.9439172556443336,0.1081081081081081,0.1363636363636363,0.1290322580645161,737091,737118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,580000.0
429990.0,4.0,2.0,11.0,67.0,16.8,160.0,0.9277359752803644,0.0,0.1492537313432835,0.0,735446,735476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,655000.0
359000.0,1466.0,985.0,1957.0,9565.0,6.5,72.0,0.9612309512626592,0.1159618008185538,0.2304234187140616,0.0862944162436548,735780,735810,0.0,1.0,1.0,0.0,0.0,0.0,0.0,339000.0
349000.0,3.0,3.0,6.0,45.0,15.0,318.0,0.942739130727264,0.0,0.2,0.0,735050,735080,0.0,1.0,0.0,0.0,0.0,0.0,1.0,230000.0
299997.0,806.0,277.0,569.0,6182.0,7.7,128.0,0.9478265735959208,0.1091811414392059,0.08993853121967,0.111913357400722,734838,734868,0.0,1.0,0.0,0.0,0.0,1.0,0.0,320000.0
699999.0,776.0,995.0,1299.0,1997.0,2.6,30.0,1.0046014140323414,0.4858247422680412,0.1422133199799699,0.3889447236180904,738246,738275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,690450.0
349900.0,80.0,63.0,268.0,1326.0,16.6,149.0,0.9449230231432156,0.05,0.1809954751131221,0.0952380952380952,734594,734623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,227000.0
619000.0,729.0,586.0,1235.0,3732.0,5.1,76.0,0.9646804713492506,0.1646090534979423,0.160235798499464,0.1808873720136518,737456,737484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,540000.0
499000.0,4.0,12.0,38.0,109.0,27.3,181.0,0.95082953188961,0.0,0.165137614678899,0.25,735689,735718,1.0,0.0,0.0,0.0,0.0,0.0,1.0,618750.0
349900.0,5.0,7.0,17.0,64.0,12.8,55.0,0.98351969352554,0.2,0.203125,0.1428571428571428,735385,735414,0.0,1.0,0.0,0.0,0.0,0.0,1.0,239900.0
439000.0,1253.0,1478.0,2401.0,6314.0,5.0,50.0,0.9809212243104352,0.2561851556264964,0.1917960088691796,0.1948579161028416,737150,737179,0.0,1.0,1.0,0.0,0.0,0.0,0.0,380000.0
445500.0,1.0,1.0,6.0,23.0,23.0,44.0,0.90311986863711,0.0,0.1304347826086956,1.0,735265,735292,1.0,0.0,0.0,0.0,0.0,0.0,1.0,550000.0
365000.0,1.0,4.0,15.0,60.0,60.0,202.0,0.9831542857142856,0.0,0.2166666666666666,0.25,735354,735384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,344104.0
299997.0,3.0,1.0,5.0,42.0,14.0,116.0,0.933035342381668,0.0,0.0714285714285714,0.0,734838,734868,0.0,1.0,0.0,0.0,0.0,0.0,1.0,370000.0
379900.0,1494.0,1124.0,1613.0,6152.0,4.1,56.0,0.976628199714464,0.2235609103078982,0.1937581274382314,0.145017793594306,736603,736633,0.0,1.0,1.0,0.0,0.0,0.0,0.0,360000.0
549999.5,4.0,3.0,3.0,5.0,1.3,134.0,0.989777101898489,0.25,0.5999999999999999,0.3333333333333333,736754,736784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,449138.0
359000.0,932.0,651.0,1621.0,7422.0,8.0,92.0,0.952186054201712,0.1094420600858369,0.1800053893829156,0.1090629800307219,735020,735049,0.0,1.0,0.0,0.0,0.0,1.0,0.0,350000.0
499000.0,20.0,12.0,8.0,26.0,1.3,77.0,0.9573254514897568,0.0,0.2307692307692307,0.1666666666666666,736269,736298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,451000.0
449000.0,142.0,60.0,139.0,1031.0,7.3,98.0,0.950948327097961,0.0633802816901408,0.1066925315227934,0.0833333333333333,735173,735202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,280000.0
507000.0,931.0,577.0,552.0,2917.0,3.1,52.0,0.9686715975900396,0.2030075187969924,0.1189578333904696,0.1421143847487001,736664,736694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,507500.0
349900.0,3.0,2.0,8.0,53.0,17.7,82.0,0.9498120225589036,0.0,0.2075471698113207,0.0,734563,734593,0.0,1.0,0.0,0.0,0.0,0.0,1.0,236000.0
459000.0,29.0,11.0,42.0,198.0,6.8,92.0,0.9266736325068324,0.0344827586206896,0.1161616161616161,0.3636363636363636,735599,735629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,465000.0
649949.5,133.0,59.0,65.0,377.0,2.8,43.0,0.9762272993818236,0.2481203007518796,0.1087533156498673,0.1186440677966101,738490,738520,1.0,0.0,0.0,1.0,0.0,0.0,0.0,365000.0
525000.0,1268.0,1070.0,1519.0,4860.0,3.8,41.0,0.9745620688443202,0.2208201892744479,0.1987654320987654,0.1542056074766355,736511,736541,1.0,0.0,1.0,0.0,0.0,0.0,0.0,520000.0
550000.0,11.0,14.0,12.0,18.0,1.6,40.0,0.9871415367585412,0.2727272727272727,0.1666666666666666,0.2142857142857142,738552,738579,0.0,1.0,0.0,0.0,0.0,0.0,1.0,545000.0
349900.0,9.0,5.0,39.0,187.0,20.8,95.0,0.94221943032618,0.1111111111111111,0.2032085561497326,0.5999999999999999,734563,734593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,286200.0
449000.0,703.0,578.0,1334.0,6078.0,8.599999999999998,106.0,0.9372694161465585,0.0597439544807965,0.2152023692003948,0.1176470588235294,734624,734654,1.0,0.0,0.0,0.0,0.0,1.0,0.0,400000.0
549000.0,12.0,15.0,22.0,44.0,3.7,26.0,1.0029459970822117,0.25,0.159090909090909,0.2666666666666666,738337,738367,0.0,1.0,0.0,0.0,0.0,0.0,1.0,480000.0
549999.0,1160.0,938.0,1258.0,3101.0,2.7,27.0,1.0173781352824287,0.6094827586206896,0.2289584005159625,0.232409381663113,738399,738428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,565000.0
349000.0,1082.0,648.0,1514.0,7510.0,6.9,77.0,0.955485162847374,0.1155268022181146,0.1889480692410119,0.1188271604938271,735050,735080,0.0,1.0,0.0,0.0,0.0,1.0,0.0,346900.0
549999.0,962.0,599.0,1435.0,4415.0,4.6,58.0,0.9688086428996512,0.1756756756756756,0.1834654586636466,0.1769616026711185,737060,737090,1.0,0.0,1.0,0.0,0.0,0.0,0.0,520000.0
474000.0,1537.0,912.0,1289.0,5240.0,3.4,47.0,0.9690341655286406,0.1646063760572543,0.1858778625954198,0.1337719298245614,736177,736207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,485000.0
349990.0,1439.0,789.0,1241.0,6474.0,4.5,76.0,0.9698243021499696,0.1841556636553161,0.1553907939450108,0.1229404309252218,736269,736298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,335500.0
669994.5,2.0,3.0,4.0,15.0,7.5,21.0,0.9970544398011452,0.5,0.2,0.3333333333333333,738521,738551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,796500.0
579000.0,1117.0,1033.0,1546.0,4485.0,4.0,41.0,0.9808036784462943,0.261414503133393,0.2425863991081382,0.1558567279767667,736846,736875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,540000.0
679500.0,790.0,548.0,681.0,2254.0,2.9,36.0,0.9888638864579948,0.391139240506329,0.2240461401952085,0.2043795620437956,738460,738489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,675000.0
346499.5,5.0,6.0,8.0,47.0,9.4,62.0,0.9323873829753752,0.0,0.1063829787234042,0.3333333333333333,735112,735141,0.0,1.0,0.0,0.0,0.0,0.0,1.0,241000.0
649000.0,47.0,39.0,42.0,124.0,2.6,42.0,0.981482109228862,0.3829787234042553,0.2016129032258064,0.1282051282051281,738003,738033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,720000.0
375950.0,863.0,930.0,1904.0,6700.0,7.8,110.0,0.9602458281092078,0.1460023174971031,0.183731343283582,0.1473118279569892,736055,736084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,325000.0
729000.0,930.0,722.0,962.0,2159.0,2.3,28.0,0.9994031008523728,0.4505376344086021,0.190365910143585,0.296398891966759,738764,738793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,735000.0
659000.0,1342.0,845.0,700.0,2206.0,1.6,37.0,0.9942150464089398,0.3949329359165424,0.1060743427017225,0.1739644970414201,738125,738155,1.0,0.0,1.0,0.0,0.0,0.0,0.0,645000.0
399500.0,199.0,159.0,257.0,617.0,3.1,34.0,0.9828153424994658,0.1708542713567839,0.192868719611021,0.10062893081761,736876,736906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,267000.0
349000.0,177.0,107.0,253.0,1212.0,6.8,77.0,0.9733045047182066,0.1242937853107344,0.1872937293729372,0.1121495327102803,735050,735080,0.0,1.0,0.0,1.0,0.0,0.0,0.0,249000.0
349000.0,16.0,8.0,21.0,120.0,7.5,136.0,0.9229298465370782,0.0,0.1,0.125,735995,736023,0.0,1.0,0.0,0.0,1.0,0.0,0.0,313500.0
335000.0,24.0,13.0,20.0,129.0,5.4,110.0,0.9442531311924008,0.125,0.1860465116279069,0.1538461538461538,735142,735172,0.0,1.0,0.0,0.0,1.0,0.0,0.0,322500.0
399000.0,3.0,4.0,3.0,9.0,3.0,22.0,0.9798718163798692,0.0,0.4444444444444444,0.0,736907,736937,0.0,1.0,0.0,0.0,0.0,0.0,1.0,260000.0
499250.0,164.0,83.0,174.0,717.0,4.4,63.0,0.9701710119758286,0.1219512195121951,0.1882845188284518,0.1927710843373494,736208,736237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,264450.0
550000.0,1368.0,1334.0,1830.0,3124.0,2.3,20.0,1.0371005808664566,0.6915204678362573,0.2291933418693982,0.2676161919040479,738307,738336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,579950.0
489945.0,132.0,73.0,154.0,586.0,4.4,73.0,0.9669691742051716,0.1439393939393939,0.114334470989761,0.1643835616438356,736330,736360,1.0,0.0,0.0,1.0,0.0,0.0,0.0,297937.5
670400.0,1192.0,890.0,984.0,2533.0,2.1,24.0,1.011126396415619,0.5503355704697986,0.2435846821950256,0.198876404494382,738368,738398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,710000.0
399500.0,1404.0,1197.0,1896.0,6004.0,4.3,39.0,0.985596295213714,0.3198005698005698,0.2231845436375749,0.1386800334168755,736876,736906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,400000.0
329990.0,1083.0,614.0,1278.0,7380.0,6.8,86.0,0.9624082478280928,0.1551246537396121,0.2102981029810298,0.1270358306188925,735872,735902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,340000.0
559000.0,1208.0,871.0,1202.0,4781.0,4.0,46.0,0.9745280699579472,0.2235099337748344,0.2359339050407864,0.1285878300803673,737272,737302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,565000.0
334990.0,713.0,298.0,1353.0,6127.0,8.599999999999998,119.0,0.9427061143565756,0.0869565217391304,0.1413416027419618,0.2046979865771812,734869,734899,0.0,1.0,0.0,0.0,0.0,1.0,0.0,315000.0
475000.0,1226.0,652.0,1292.0,6197.0,5.1,63.0,0.9598251009276886,0.097879282218597,0.1965467161529772,0.107361963190184,735842,735871,1.0,0.0,1.0,0.0,0.0,0.0,0.0,440000.0
619000.0,1460.0,1010.0,1193.0,4134.0,2.8,41.0,0.9823195984384558,0.2767123287671232,0.1678761490082244,0.1891089108910891,737730,737759,1.0,0.0,1.0,0.0,0.0,0.0,0.0,595000.0
519900.0,1039.0,629.0,556.0,2267.0,2.2,37.0,0.9958979606984784,0.436958614051973,0.1314512571680635,0.1605723370429252,738490,738520,0.0,1.0,0.0,0.0,0.0,1.0,0.0,558000.0
489000.0,23.0,30.0,77.0,219.0,9.5,101.0,0.9200537576134312,0.0,0.136986301369863,0.0666666666666666,735324,735353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,435000.0
498888.0,136.0,87.0,219.0,760.0,5.6,94.0,0.9485118026034872,0.0441176470588235,0.1184210526315789,0.1839080459770114,735995,736023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,279000.0
299997.0,950.0,324.0,693.0,7446.0,7.8,127.0,0.9469828523616928,0.1031578947368421,0.0866236905721192,0.1111111111111111,734838,734868,0.0,1.0,1.0,0.0,0.0,0.0,0.0,314000.0
345000.0,9.0,9.0,23.0,177.0,19.7,83.0,0.9476368410795154,0.1111111111111111,0.2146892655367231,0.2222222222222222,734685,734715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,376000.0
393000.0,5.0,370.18299711815564,3.0,27.0,5.4,282.0,0.9689363685825972,0.0,0.1111111111111111,0.18860376482180485,734838,734868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,283000.0
510000.0,1528.0,912.0,723.0,1920.0,1.3,31.0,1.0146235740636262,0.5706806282722513,0.084375,0.2203947368421052,738125,738155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,535000.0
439000.0,1.0,2.0,8.0,16.0,16.0,40.0,1.028349082823791,1.0,0.125,0.5,737150,737179,0.0,1.0,0.0,0.0,0.0,0.0,1.0,210000.0
349997.0,7.0,11.0,48.0,171.0,24.4,96.0,0.8139103938843482,0.0,0.1520467836257309,0.0909090909090909,734959,734988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,210000.0
399999.0,1409.0,1074.0,1298.0,5490.0,3.9,54.0,0.9807673859908212,0.2647267565649396,0.1686703096539162,0.1303538175046554,737364,737393,0.0,1.0,1.0,0.0,0.0,0.0,0.0,400000.0
339000.0,1140.0,620.0,1384.0,7479.0,6.6,71.0,0.9600195342561846,0.1333333333333333,0.1805054151624548,0.1209677419354838,735081,735111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,355000.0
337350.0,731.0,572.0,1863.0,7689.0,10.5,141.0,0.9437864281160582,0.1012311901504787,0.142151124983743,0.1538461538461538,734928,734958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,300000.0
429900.0,1.0,3.0,5.0,15.0,15.0,5.0,0.9882990592953428,0.0,0.4,0.3333333333333333,737119,737149,0.0,1.0,0.0,0.0,0.0,0.0,1.0,380000.0
500000.0,15.0,21.0,15.0,16.0,1.1,22.0,0.9969769973553928,0.3333333333333333,0.3125,0.619047619047619,737911,737941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,380000.0
465000.0,34.0,33.0,50.0,237.0,7.0,52.0,0.9452553794456672,0.0588235294117647,0.1687763713080168,0.1212121212121212,735780,735810,1.0,0.0,0.0,0.0,1.0,0.0,0.0,482250.0
534999.0,197.0,131.0,223.0,620.0,3.1,50.0,0.9684317759260532,0.0812182741116751,0.1790322580645161,0.099236641221374,736481,736510,1.0,0.0,0.0,1.0,0.0,0.0,0.0,330000.0
579000.0,8.0,14.0,20.0,122.0,15.3,259.0,0.9263645786367364,0.0,0.081967213114754,0.0714285714285714,737516,737545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,712500.0
409990.0,3.0,370.18299711815564,4.0,13.0,4.3,129.0,0.9598371905853816,0.0,0.3076923076923077,0.18860376482180485,737060,737090,0.0,1.0,0.0,0.0,0.0,0.0,1.0,550000.0
629000.0,12.0,33.0,48.0,133.0,11.1,77.0,0.9655503095079516,0.4166666666666666,0.1954887218045112,0.1212121212121212,737607,737637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,587500.0
529000.0,41.0,19.0,34.0,98.0,2.4,82.0,0.9365806534818624,0.0975609756097561,0.0816326530612244,0.3157894736842105,736695,736725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,555000.0
439000.0,813.0,523.0,1069.0,5797.0,7.1,72.0,0.9481896577856722,0.091020910209102,0.2037260652061411,0.1128107074569789,734685,734715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,415000.0
349900.0,2.0,2.0,14.0,62.0,31.0,147.0,0.8868217054263565,0.0,0.1612903225806451,0.5,734594,734623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,210000.0
549888.0,1234.0,954.0,1462.0,5075.0,4.1,49.0,0.9683700464942356,0.1985413290113452,0.2577339901477832,0.1551362683438155,736968,736998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,520000.0
649000.0,941.0,650.0,894.0,2399.0,2.5,42.0,0.9835227425270718,0.3028692879914984,0.0962901208837015,0.2523076923076922,737822,737849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,605000.0
369000.0,177.0,119.0,239.0,906.0,5.1,86.0,0.9689526736135262,0.1129943502824858,0.1743929359823399,0.1008403361344537,736146,736176,0.0,1.0,0.0,1.0,0.0,0.0,0.0,226000.0
549000.0,1451.0,1259.0,1356.0,3096.0,2.1,25.0,1.0254716222461924,0.6333563059958649,0.2283591731266149,0.2152501985702938,738368,738398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,580000.0
