region,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,period,timestamp,interest_rate
"Suffolk County, NY",Single Family Residential,6,350000.0,359000.0,195.62001117942987,220.664890050952,932.0,651.0,1621.0,7422.0,8.0,92.0,0.952186054201712,0.1094420600858369,0.1800053893829156,0.1090629800307219,2013-06-01,1370044800.0,3.91
"Nassau County, NY",Townhouse,13,451000.0,499000.0,268.4085510688836,310.9226041967592,20.0,12.0,8.0,26.0,1.3,77.0,0.9573254514897568,0.0,0.2307692307692307,0.1666666666666666,2016-11-01,1477958400.0,3.54
"Nassau County, NY",Condo/Co-op,3,280000.0,449000.0,281.4088598402324,276.84298125732136,142.0,60.0,139.0,1031.0,7.3,98.0,0.950948327097961,0.0633802816901408,0.1066925315227934,0.0833333333333333,2013-11-01,1383264000.0,4.16
"Nassau County, NY",Single Family Residential,6,507500.0,507000.0,313.0894002263297,330.4060579956994,931.0,577.0,552.0,2917.0,3.1,52.0,0.9686715975900396,0.2030075187969924,0.1189578333904696,0.1421143847487001,2017-12-01,1512086400.0,3.94
"Suffolk County, NY",Townhouse,13,236000.0,349900.0,164.65655869515277,207.91666666666663,3.0,2.0,8.0,53.0,17.7,82.0,0.9498120225589036,0.0,0.2075471698113207,0.0,2012-03-01,1330560000.0,3.9
"Nassau County, NY",Multi-Family (2-4 Unit),4,465000.0,459000.0,258.49178713473174,282.99379982285205,29.0,11.0,42.0,198.0,6.8,92.0,0.9266736325068324,0.0344827586206896,0.1161616161616161,0.3636363636363636,2015-01-01,1420070400.0,3.73
"Nassau County, NY",Condo/Co-op,3,365000.0,649949.5,440.0568181818182,440.3079178130184,133.0,59.0,65.0,377.0,2.8,43.0,0.9762272993818236,0.2481203007518796,0.1087533156498673,0.1186440677966101,2022-12-01,1669852800.0,6.49
"Nassau County, NY",All Residential,-1,520000.0,525000.0,316.40625,324.15043290043286,1268.0,1070.0,1519.0,4860.0,3.8,41.0,0.9745620688443202,0.2208201892744479,0.1987654320987654,0.1542056074766355,2017-07-01,1498867200.0,3.96
"Suffolk County, NY",Townhouse,13,545000.0,550000.0,286.62641521536926,343.24522459499264,11.0,14.0,12.0,18.0,1.6,40.0,0.9871415367585412,0.2727272727272727,0.1666666666666666,0.2142857142857142,2023-02-01,1675209600.0,6.09
"Suffolk County, NY",Multi-Family (2-4 Unit),4,286200.0,349900.0,109.46302816901408,207.91666666666663,9.0,5.0,39.0,187.0,20.8,95.0,0.94221943032618,0.1111111111111111,0.2032085561497326,0.5999999999999999,2012-03-01,1330560000.0,3.9
"Nassau County, NY",Single Family Residential,6,400000.0,449000.0,244.7447447447448,275.3717627401838,703.0,578.0,1334.0,6078.0,8.599999999999998,106.0,0.9372694161465585,0.0597439544807965,0.2152023692003948,0.1176470588235294,2012-05-01,1335830400.0,3.84
"Suffolk County, NY",Townhouse,13,480000.0,549000.0,300.0,325.0,12.0,15.0,22.0,44.0,3.7,26.0,1.0029459970822117,0.25,0.159090909090909,0.2666666666666666,2022-07-01,1656633600.0,5.3
"Suffolk County, NY",Single Family Residential,6,565000.0,549999.0,336.10013175230563,329.6704399486191,1160.0,938.0,1258.0,3101.0,2.7,27.0,1.0173781352824287,0.6094827586206896,0.2289584005159625,0.232409381663113,2022-09-01,1661990400.0,5.66
"Suffolk County, NY",Single Family Residential,6,346900.0,349000.0,199.8520710059172,213.63636363636363,1082.0,648.0,1514.0,7510.0,6.9,77.0,0.955485162847374,0.1155268022181146,0.1889480692410119,0.1188271604938271,2013-07-01,1372636800.0,4.29
"Nassau County, NY",All Residential,-1,520000.0,549999.0,325.64311722702985,339.6825396825397,962.0,599.0,1435.0,4415.0,4.6,58.0,0.9688086428996512,0.1756756756756756,0.1834654586636466,0.1769616026711185,2019-01-01,1546300800.0,4.51
"Nassau County, NY",All Residential,-1,485000.0,474000.0,304.7619047619048,301.27150706937937,1537.0,912.0,1289.0,5240.0,3.4,47.0,0.9690341655286406,0.1646063760572543,0.1858778625954198,0.1337719298245614,2016-08-01,1470009600.0,3.43
"Suffolk County, NY",All Residential,-1,335500.0,349990.0,213.784301212508,221.98689217758985,1439.0,789.0,1241.0,6474.0,4.5,76.0,0.9698243021499696,0.1841556636553161,0.1553907939450108,0.1229404309252218,2016-11-01,1477958400.0,3.54
"Nassau County, NY",Townhouse,13,796500.0,669994.5,360.5769230769231,433.3057662615445,2.0,3.0,4.0,15.0,7.5,21.0,0.9970544398011452,0.5,0.2,0.3333333333333333,2023-01-01,1672531200.0,6.48
"Nassau County, NY",Single Family Residential,6,540000.0,579000.0,333.5514834205934,343.7978560490046,1117.0,1033.0,1546.0,4485.0,4.0,41.0,0.9808036784462943,0.261414503133393,0.2425863991081382,0.1558567279767667,2018-06-01,1527811200.0,4.54
"Nassau County, NY",Single Family Residential,6,675000.0,679500.0,430.97158984109296,429.1838340486409,790.0,548.0,681.0,2254.0,2.9,36.0,0.9888638864579948,0.391139240506329,0.2240461401952085,0.2043795620437956,2022-11-01,1667260800.0,6.95
"Suffolk County, NY",Townhouse,13,241000.0,346499.5,210.2996845425868,211.46087073548213,5.0,6.0,8.0,47.0,9.4,62.0,0.9323873829753752,0.0,0.1063829787234042,0.3333333333333333,2013-09-01,1377993600.0,4.57
"Nassau County, NY",Multi-Family (2-4 Unit),4,720000.0,649000.0,358.4670927674801,416.6663888888889,47.0,39.0,42.0,124.0,2.6,42.0,0.981482109228862,0.3829787234042553,0.2016129032258064,0.1282051282051281,2021-08-01,1627776000.0,2.77
"Suffolk County, NY",Single Family Residential,6,325000.0,375950.0,190.8333333333333,218.31948989009143,863.0,930.0,1904.0,6700.0,7.8,110.0,0.9602458281092078,0.1460023174971031,0.183731343283582,0.1473118279569892,2016-04-01,1459468800.0,3.59
"Nassau County, NY",All Residential,-1,735000.0,729000.0,454.1666666666666,466.6433239962652,930.0,722.0,962.0,2159.0,2.3,28.0,0.9994031008523728,0.4505376344086021,0.190365910143585,0.296398891966759,2023-09-01,1693526400.0,7.12
"Nassau County, NY",All Residential,-1,645000.0,659000.0,408.087633087633,439.7983580922596,1342.0,845.0,700.0,2206.0,1.6,37.0,0.9942150464089398,0.3949329359165424,0.1060743427017225,0.1739644970414201,2021-12-01,1638316800.0,3.11
"Suffolk County, NY",Condo/Co-op,3,267000.0,399500.0,230.9782608695652,239.92989484226337,199.0,159.0,257.0,617.0,3.1,34.0,0.9828153424994658,0.1708542713567839,0.192868719611021,0.10062893081761,2018-07-01,1530403200.0,4.52
"Suffolk County, NY",Condo/Co-op,3,249000.0,349000.0,190.1669758812616,213.63636363636363,177.0,107.0,253.0,1212.0,6.8,77.0,0.9733045047182066,0.1242937853107344,0.1872937293729372,0.1121495327102803,2013-07-01,1372636800.0,4.29
"Suffolk County, NY",Multi-Family (2-4 Unit),4,313500.0,349000.0,104.65686274509804,214.5812883435583,16.0,8.0,21.0,120.0,7.5,136.0,0.9229298465370782,0.0,0.1,0.125,2016-02-01,1454284800.0,3.72
"Suffolk County, NY",Multi-Family (2-4 Unit),4,322500.0,335000.0,161.0305958132045,213.92857142857144,24.0,13.0,20.0,129.0,5.4,110.0,0.9442531311924008,0.125,0.1860465116279069,0.1538461538461538,2013-10-01,1380585600.0,4.22
"Suffolk County, NY",Townhouse,13,260000.0,399000.0,203.1772575250836,241.63879598662209,3.0,4.0,3.0,9.0,3.0,22.0,0.9798718163798692,0.0,0.4444444444444444,0.0,2018-08-01,1533081600.0,4.6
"Nassau County, NY",Condo/Co-op,3,264450.0,499250.0,303.60599707039665,310.5015923566879,164.0,83.0,174.0,717.0,4.4,63.0,0.9701710119758286,0.1219512195121951,0.1882845188284518,0.1927710843373494,2016-09-01,1472688000.0,3.46
"Suffolk County, NY",Single Family Residential,6,579950.0,550000.0,344.6428571428572,328.13781788351105,1368.0,1334.0,1830.0,3124.0,2.3,20.0,1.0371005808664566,0.6915204678362573,0.2291933418693982,0.2676161919040479,2022-06-01,1654041600.0,5.09
"Nassau County, NY",Condo/Co-op,3,297937.5,489945.0,339.49579831932766,306.65097511768664,132.0,73.0,154.0,586.0,4.4,73.0,0.9669691742051716,0.1439393939393939,0.114334470989761,0.1643835616438356,2017-01-01,1483228800.0,4.2
"Nassau County, NY",Single Family Residential,6,710000.0,670400.0,446.24415605804825,431.0240112216448,1192.0,890.0,984.0,2533.0,2.1,24.0,1.011126396415619,0.5503355704697986,0.2435846821950256,0.198876404494382,2022-08-01,1659312000.0,4.99
"Suffolk County, NY",Single Family Residential,6,400000.0,399500.0,233.3908045977012,239.92989484226337,1404.0,1197.0,1896.0,6004.0,4.3,39.0,0.985596295213714,0.3198005698005698,0.2231845436375749,0.1386800334168755,2018-07-01,1530403200.0,4.52
"Suffolk County, NY",Single Family Residential,6,340000.0,329990.0,203.60051435919416,209.36834634492547,1083.0,614.0,1278.0,7380.0,6.8,86.0,0.9624082478280928,0.1551246537396121,0.2102981029810298,0.1270358306188925,2015-10-01,1443657600.0,3.85
"Nassau County, NY",Single Family Residential,6,565000.0,559000.0,343.6657681940701,354.5305676855895,1208.0,871.0,1202.0,4781.0,4.0,46.0,0.9745280699579472,0.2235099337748344,0.2359339050407864,0.1285878300803673,2019-08-01,1564617600.0,3.75
"Suffolk County, NY",Single Family Residential,6,315000.0,334990.0,185.91041180269235,212.28672855178343,713.0,298.0,1353.0,6127.0,8.599999999999998,119.0,0.9427061143565756,0.0869565217391304,0.1413416027419618,0.2046979865771812,2013-01-01,1356998400.0,3.34
"Nassau County, NY",All Residential,-1,440000.0,475000.0,284.32377049180326,298.38098406752795,1226.0,652.0,1292.0,6197.0,5.1,63.0,0.9598251009276886,0.097879282218597,0.1965467161529772,0.107361963190184,2015-09-01,1441065600.0,3.89
"Nassau County, NY",All Residential,-1,595000.0,619000.0,367.35294117647055,383.1557723141936,1460.0,1010.0,1193.0,4134.0,2.8,41.0,0.9823195984384558,0.2767123287671232,0.1678761490082244,0.1891089108910891,2020-11-01,1604188800.0,2.78
"Suffolk County, NY",Single Family Residential,6,558000.0,519900.0,322.98136645962734,304.3943260246668,1039.0,629.0,556.0,2267.0,2.2,37.0,0.9958979606984784,0.436958614051973,0.1314512571680635,0.1605723370429252,2022-12-01,1669852800.0,6.49
"Nassau County, NY",Multi-Family (2-4 Unit),4,435000.0,489000.0,208.57142857142856,292.85714285714283,23.0,30.0,77.0,219.0,9.5,101.0,0.9200537576134312,0.0,0.136986301369863,0.0666666666666666,2014-04-01,1396310400.0,4.41
"Nassau County, NY",Condo/Co-op,3,279000.0,498888.0,315.31531531531533,300.91324200913243,136.0,87.0,219.0,760.0,5.6,94.0,0.9485118026034872,0.0441176470588235,0.1184210526315789,0.1839080459770114,2016-02-01,1454284800.0,3.72
"Suffolk County, NY",All Residential,-1,314000.0,299997.0,187.77777777777777,194.43039215686275,950.0,324.0,693.0,7446.0,7.8,127.0,0.9469828523616928,0.1031578947368421,0.0866236905721192,0.1111111111111111,2012-12-01,1354320000.0,3.34
"Suffolk County, NY",Multi-Family (2-4 Unit),4,376000.0,345000.0,157.8940284619595,209.0291263419536,9.0,9.0,23.0,177.0,19.7,83.0,0.9476368410795154,0.1111111111111111,0.2146892655367231,0.2222222222222222,2012-07-01,1341100800.0,3.62
"Nassau County, NY",Townhouse,13,283000.0,393000.0,215.2091254752852,249.9992857142857,5.0,,3.0,27.0,5.4,282.0,0.9689363685825972,0.0,0.1111111111111111,,2012-12-01,1354320000.0,3.34
"Suffolk County, NY",Single Family Residential,6,535000.0,510000.0,313.72963779372844,322.94117647058823,1528.0,912.0,723.0,1920.0,1.3,31.0,1.0146235740636262,0.5706806282722513,0.084375,0.2203947368421052,2021-12-01,1638316800.0,3.11
"Suffolk County, NY",Townhouse,13,185000.0,439000.0,167.57246376811594,259.9473186119874,1.0,2.0,8.0,16.0,16.0,40.0,1.028349082823791,1.0,0.125,0.5,2019-04-01,1554076800.0,4.08
"Suffolk County, NY",Multi-Family (2-4 Unit),4,180000.0,349997.0,86.66666666666667,216.15123172850863,7.0,11.0,48.0,171.0,24.4,96.0,0.8139103938843482,0.0,0.1520467836257309,0.0909090909090909,2013-04-01,1364774400.0,3.54
"Suffolk County, NY",All Residential,-1,400000.0,399999.0,243.99881791324304,252.8,1409.0,1074.0,1298.0,5490.0,3.9,54.0,0.9807673859908212,0.2647267565649396,0.1686703096539162,0.1303538175046554,2019-11-01,1572566400.0,3.69
"Suffolk County, NY",Single Family Residential,6,355000.0,339000.0,200.95238095238096,214.54166666666663,1140.0,620.0,1384.0,7479.0,6.6,71.0,0.9600195342561846,0.1333333333333333,0.1805054151624548,0.1209677419354838,2013-08-01,1375315200.0,4.39
"Suffolk County, NY",All Residential,-1,300000.0,337350.0,189.3171157691728,203.40012143290832,731.0,572.0,1863.0,7689.0,10.5,141.0,0.9437864281160582,0.1012311901504787,0.142151124983743,0.1538461538461538,2013-03-01,1362096000.0,3.52
"Suffolk County, NY",Townhouse,13,380000.0,429900.0,397.489539748954,252.35294117647052,1.0,3.0,5.0,15.0,15.0,5.0,0.9882990592953428,0.0,0.4,0.3333333333333333,2019-03-01,1551398400.0,4.41
"Suffolk County, NY",Townhouse,13,380000.0,500000.0,281.4846045044065,302.01649862511454,15.0,21.0,15.0,16.0,1.1,22.0,0.9969769973553928,0.3333333333333333,0.3125,0.619047619047619,2021-05-01,1619827200.0,2.96
"Nassau County, NY",Multi-Family (2-4 Unit),4,482250.0,465000.0,240.45954045954045,295.86185597750847,34.0,33.0,50.0,237.0,7.0,52.0,0.9452553794456672,0.0588235294117647,0.1687763713080168,0.1212121212121212,2015-07-01,1435708800.0,4.08
"Nassau County, NY",Condo/Co-op,3,330000.0,534999.0,314.4654088050315,326.1063625657757,197.0,131.0,223.0,620.0,3.1,50.0,0.9684317759260532,0.0812182741116751,0.1790322580645161,0.099236641221374,2017-06-01,1496275200.0,3.94
"Nassau County, NY",Multi-Family (2-4 Unit),4,712500.0,579000.0,281.72674418604646,347.44966623600345,8.0,14.0,20.0,122.0,15.3,259.0,0.9263645786367364,0.0,0.081967213114754,0.0714285714285714,2020-04-01,1585699200.0,3.33
"Suffolk County, NY",Townhouse,13,550000.0,409990.0,111.94029850746269,245.7233836946476,3.0,,4.0,13.0,4.3,129.0,0.9598371905853816,0.0,0.3076923076923077,,2019-01-01,1546300800.0,4.51
"Nassau County, NY",Multi-Family (2-4 Unit),4,587500.0,629000.0,276.69736091910926,383.6363636363636,12.0,33.0,48.0,133.0,11.1,77.0,0.9655503095079516,0.4166666666666666,0.1954887218045112,0.1212121212121212,2020-07-01,1593561600.0,3.07
"Nassau County, NY",Multi-Family (2-4 Unit),4,555000.0,529000.0,254.17439703153988,328.70708546384225,41.0,19.0,34.0,98.0,2.4,82.0,0.9365806534818624,0.0975609756097561,0.0816326530612244,0.3157894736842105,2018-01-01,1514764800.0,3.95
"Nassau County, NY",Single Family Residential,6,415000.0,439000.0,249.06890130353813,271.07887579329105,813.0,523.0,1069.0,5797.0,7.1,72.0,0.9481896577856722,0.091020910209102,0.2037260652061411,0.1128107074569789,2012-07-01,1341100800.0,3.62
"Suffolk County, NY",Townhouse,13,195000.0,349900.0,133.92857142857142,214.1203703703704,2.0,2.0,14.0,62.0,31.0,147.0,0.8868217054263565,0.0,0.1612903225806451,0.5,2012-04-01,1333238400.0,3.98
"Nassau County, NY",All Residential,-1,520000.0,549888.0,329.4813323472211,345.13274336283183,1234.0,954.0,1462.0,5075.0,4.1,49.0,0.9683700464942356,0.1985413290113452,0.2577339901477832,0.1551362683438155,2018-10-01,1538352000.0,4.71
"Nassau County, NY",Single Family Residential,6,605000.0,649000.0,368.0140777013396,405.3201082055906,941.0,650.0,894.0,2399.0,2.5,42.0,0.9835227425270718,0.3028692879914984,0.0962901208837015,0.2523076923076922,2021-02-01,1612137600.0,2.73
"Suffolk County, NY",Condo/Co-op,3,226000.0,369000.0,221.1791567894592,225.7001500540332,177.0,119.0,239.0,906.0,5.1,86.0,0.9689526736135262,0.1129943502824858,0.1743929359823399,0.1008403361344537,2016-07-01,1467331200.0,3.41
"Suffolk County, NY",Single Family Residential,6,580000.0,549000.0,338.4277870379449,349.0934684684685,1451.0,1259.0,1356.0,3096.0,2.1,25.0,1.0254716222461924,0.6333563059958649,0.2283591731266149,0.2152501985702938,2022-08-01,1659312000.0,4.99
"Suffolk County, NY",All Residential,-1,315000.0,329000.0,188.0108991825613,208.33263888888888,808.0,443.0,1274.0,8674.0,10.7,119.0,0.9485719061704668,0.0965346534653465,0.168203827530551,0.1512415349887133,2012-10-01,1349049600.0,3.36
"Nassau County, NY",All Residential,-1,390000.0,449000.0,244.06934306569343,275.3717627401838,843.0,660.0,1615.0,7772.0,9.2,111.0,0.936457816212243,0.0557532621589561,0.2130725681935151,0.1196969696969696,2012-05-01,1335830400.0,3.84
"Suffolk County, NY",Multi-Family (2-4 Unit),4,557500.0,517000.0,270.27027027027026,317.78083381586566,24.0,15.0,19.0,71.0,3.0,29.0,1.0169293465804752,0.4583333333333333,0.1549295774647887,0.1333333333333333,2021-09-01,1630454400.0,2.87
"Suffolk County, NY",Multi-Family (2-4 Unit),4,340000.0,389990.0,176.27677100494233,230.0,18.0,13.0,26.0,101.0,5.6,70.0,0.9385442743366728,0.2222222222222222,0.0693069306930693,0.0,2017-03-01,1488326400.0,4.1
"Suffolk County, NY",All Residential,-1,565000.0,599999.0,342.7684338846256,354.1074623051367,1296.0,1168.0,1467.0,2479.0,1.9,23.0,1.0093447846813874,0.5231481481481481,0.1661960467930617,0.3467465753424657,2023-06-01,1685577600.0,6.79
"Nassau County, NY",Condo/Co-op,3,375000.0,629900.0,376.7730496453901,376.4792603698151,129.0,94.0,296.0,672.0,5.2,62.0,0.966912594758992,0.0852713178294573,0.1071428571428571,0.3297872340425531,2020-06-01,1590969600.0,3.18
"Nassau County, NY",All Residential,-1,469000.0,458888.0,287.77393310265285,292.1551649854485,1450.0,821.0,1324.0,6433.0,4.4,55.0,0.9639929013384666,0.1248275862068965,0.1873154049432613,0.1242387332521315,2015-08-01,1438387200.0,3.91
"Suffolk County, NY",Condo/Co-op,3,294500.0,419000.0,255.81395348837208,255.0177095631641,250.0,159.0,208.0,585.0,2.3,37.0,0.9828384767523196,0.232,0.2512820512820512,0.1383647798742138,2019-08-01,1564617600.0,3.75
"Suffolk County, NY",Townhouse,13,855000.0,339999.0,431.81818181818176,203.94736842105263,1.0,,10.0,42.0,42.0,129.0,0.9726962457337884,0.0,0.119047619047619,,2013-02-01,1359676800.0,3.53
"Nassau County, NY",Multi-Family (2-4 Unit),4,800000.0,699000.0,378.0718336483932,432.9240525584101,37.0,37.0,52.0,98.0,2.6,53.0,0.9843127406206396,0.3783783783783784,0.1122448979591836,0.2702702702702702,2022-03-01,1646092800.0,3.76
"Suffolk County, NY",Multi-Family (2-4 Unit),4,353750.0,359000.0,201.71875,226.61870503597123,22.0,10.0,20.0,124.0,5.6,55.0,0.9488797698568268,0.1818181818181818,0.2016129032258064,0.0,2016-09-01,1472688000.0,3.46
"Suffolk County, NY",Multi-Family (2-4 Unit),4,512500.0,525000.0,291.4838079904271,302.4188508064516,20.0,25.0,39.0,74.0,3.7,37.0,0.9855287863722368,0.3499999999999999,0.1216216216216216,0.32,2021-04-01,1617235200.0,3.18
"Suffolk County, NY",All Residential,-1,407000.0,425000.0,245.43729889910972,259.882353996913,1594.0,1255.0,1749.0,6005.0,3.8,49.0,0.9811560415949792,0.2578419071518193,0.2349708576186511,0.1306772908366533,2019-10-01,1569888000.0,3.65
"Nassau County, NY",Townhouse,13,470000.0,609000.0,287.8787878787879,357.8838174273859,5.0,1.0,5.0,15.0,3.0,60.0,0.9504402167572548,0.0,0.2666666666666666,0.0,2019-04-01,1554076800.0,4.08
"Nassau County, NY",Multi-Family (2-4 Unit),4,631250.0,560149.5,305.770887166236,353.91088856250104,40.0,26.0,36.0,126.0,3.2,83.0,0.9427197480850532,0.125,0.1904761904761904,0.1923076923076923,2019-11-01,1572566400.0,3.69
"Nassau County, NY",All Residential,-1,527000.0,579000.0,334.1763737655102,367.0532951965928,1019.0,548.0,1375.0,4386.0,4.3,70.0,0.9692990848554937,0.1638861629048086,0.1623347013223894,0.1642335766423357,2020-01-01,1577836800.0,3.72
"Suffolk County, NY",Single Family Residential,6,330000.0,329990.0,205.5406613047364,204.28571428571428,890.0,459.0,943.0,7049.0,7.9,96.0,0.9568603142927858,0.1157303370786516,0.1510852603206128,0.1350762527233115,2014-11-01,1414800000.0,4.02
"Nassau County, NY",Multi-Family (2-4 Unit),4,795000.0,675000.0,357.34554888924924,440.09227744327166,20.0,51.0,41.0,133.0,6.7,25.0,1.0118290830849783,0.55,0.1654135338345864,0.2156862745098039,2022-07-01,1656633600.0,5.3
"Suffolk County, NY",Condo/Co-op,3,286000.0,399000.0,240.625,241.63879598662209,220.0,172.0,240.0,616.0,2.8,45.0,0.9790976601124616,0.1818181818181818,0.2126623376623376,0.1511627906976744,2018-08-01,1533081600.0,4.6
"Nassau County, NY",All Residential,-1,435000.0,439990.0,272.2723704866562,272.5895364027448,1234.0,866.0,1464.0,6469.0,5.2,60.0,0.956478679908027,0.1150729335494327,0.191374246405936,0.1143187066974595,2013-07-01,1372636800.0,4.29
"Nassau County, NY",Single Family Residential,6,551750.0,579000.0,348.4836405190388,354.07764221594005,1012.0,929.0,1564.0,5210.0,5.1,42.0,0.9751502589583058,0.2193675889328063,0.2700575815738963,0.1130247578040904,2019-06-01,1559347200.0,3.82
"Suffolk County, NY",Condo/Co-op,3,276750.0,429900.0,237.37373737373736,252.35294117647052,146.0,153.0,280.0,560.0,3.8,59.0,0.9769937047208151,0.2260273972602739,0.1499999999999999,0.1895424836601307,2019-03-01,1551398400.0,4.41
"Nassau County, NY",Multi-Family (2-4 Unit),4,570000.0,539000.0,313.5313531353135,335.9691611415103,45.0,23.0,43.0,174.0,3.9,46.0,0.9794298793757968,0.2666666666666666,0.1436781609195402,0.1739130434782608,2018-11-01,1541030400.0,4.83
"Suffolk County, NY",Townhouse,13,475000.0,335000.0,342.5956542276807,213.92857142857144,5.0,1.0,13.0,51.0,10.2,84.0,0.9746274406837038,0.0,0.2941176470588235,1.0,2013-10-01,1380585600.0,4.22
"Nassau County, NY",All Residential,-1,450000.0,509000.0,299.32033246999475,316.2953254696374,834.0,615.0,1316.0,4018.0,4.8,64.0,0.9685396134800072,0.1630695443645084,0.1189646590343454,0.1967479674796748,2017-02-01,1485907200.0,4.19
"Nassau County, NY",Multi-Family (2-4 Unit),4,455000.0,429000.0,214.6582105064248,279.5004306632214,33.0,22.0,54.0,247.0,7.5,83.0,0.9482332951057408,0.0303030303030303,0.117408906882591,0.0909090909090909,2013-08-01,1375315200.0,4.39
"Nassau County, NY",All Residential,-1,430000.0,518000.0,276.90227055457126,308.21016735192154,977.0,817.0,1922.0,5253.0,5.4,84.0,0.956177129089993,0.1095189355168884,0.157814582143537,0.2056303549571603,2016-03-01,1456790400.0,3.64
"Nassau County, NY",Single Family Residential,6,515000.0,609000.0,317.33844964160164,357.8838174273859,799.0,945.0,1779.0,4667.0,5.8,63.0,0.972592418493006,0.1889862327909887,0.2191986286693807,0.182010582010582,2019-04-01,1554076800.0,4.08
"Suffolk County, NY",Townhouse,13,360000.0,425000.0,216.7538786871804,254.2131501774965,6.0,4.0,6.0,20.0,3.3,96.0,0.9793584875125748,0.0,0.25,0.25,2019-07-01,1561939200.0,3.75
"Suffolk County, NY",Single Family Residential,6,570000.0,569945.0,337.5,335.9794942238179,1104.0,1316.0,1842.0,2786.0,2.5,22.0,1.0320889200671004,0.6693840579710145,0.1755204594400574,0.3890577507598784,2022-05-01,1651363200.0,5.27
"Nassau County, NY",Multi-Family (2-4 Unit),4,652500.0,555000.0,298.0769230769231,346.72043010752685,30.0,29.0,45.0,160.0,5.3,36.0,1.005220360987218,0.2666666666666666,0.1875,0.1379310344827586,2019-07-01,1561939200.0,3.75
"Nassau County, NY",All Residential,-1,715000.0,675000.0,439.2764857881137,440.09227744327166,1148.0,1075.0,1381.0,3326.0,2.9,24.0,1.0102506167005918,0.5217770034843205,0.2306073361395069,0.2204651162790697,2022-07-01,1656633600.0,5.3
"Nassau County, NY",All Residential,-1,403000.0,439000.0,249.5621716287216,271.07887579329105,959.0,623.0,1315.0,7385.0,7.7,81.0,0.9471992824480124,0.0844629822732012,0.2048747461069735,0.1091492776886035,2012-07-01,1341100800.0,3.62
"Nassau County, NY",Multi-Family (2-4 Unit),4,460000.0,439900.0,212.96296296296296,271.307167070218,31.0,20.0,49.0,252.0,8.099999999999998,91.0,0.9379687400799126,0.096774193548387,0.1666666666666666,0.1,2013-09-01,1377993600.0,4.57
"Nassau County, NY",Townhouse,13,575000.0,549999.0,296.04487179487177,344.6818806854242,7.0,2.0,4.0,9.0,1.3,67.0,0.9904446593921532,0.4285714285714285,0.5555555555555555,0.0,2018-07-01,1530403200.0,4.52
"Suffolk County, NY",Multi-Family (2-4 Unit),4,350000.0,379000.0,161.0472972972973,230.98869085652345,23.0,23.0,41.0,128.0,5.6,131.0,0.9324998806231805,0.0869565217391304,0.1796875,0.2608695652173913,2016-05-01,1462060800.0,3.61
"Nassau County, NY",Condo/Co-op,3,335000.0,579000.0,368.12674743709226,367.0532951965928,122.0,68.0,167.0,712.0,5.8,59.0,0.979249242539086,0.1065573770491803,0.0856741573033707,0.1764705882352941,2020-01-01,1577836800.0,3.72
"Suffolk County, NY",Condo/Co-op,3,241000.0,345000.0,206.46067415730337,215.26315789473685,158.0,87.0,217.0,1140.0,7.2,67.0,0.9582017663428712,0.050632911392405,0.1973684210526315,0.057471264367816,2015-08-01,1438387200.0,3.91
"Suffolk County, NY",Townhouse,13,469500.0,489000.0,260.5400284225486,286.1621137483206,20.0,12.0,13.0,30.0,1.5,30.0,1.0019295355195472,0.3499999999999999,0.2999999999999999,0.0833333333333333,2020-10-01,1601510400.0,2.88
"Suffolk County, NY",Multi-Family (2-4 Unit),4,402500.0,345000.0,154.46910617876424,211.6335026813435,10.0,9.0,28.0,130.0,13.0,135.0,0.9352806658839296,0.2,0.1076923076923077,0.1111111111111111,2016-01-01,1451606400.0,3.97
"Suffolk County, NY",Single Family Residential,6,580000.0,599999.0,344.88297729267526,354.1074623051367,1090.0,956.0,1237.0,2149.0,2.0,23.0,1.010938239021435,0.5513761467889908,0.1614704513727315,0.3441422594142259,2023-06-01,1685577600.0,6.79
"Nassau County, NY",Townhouse,13,1313000.0,674950.0,434.4595964063498,440.82425366578366,2.0,3.0,6.0,17.0,8.5,21.0,0.980030731927971,0.5,0.2352941176470588,0.0,2022-09-01,1661990400.0,5.66
"Suffolk County, NY",Townhouse,13,247000.0,399000.0,153.79825653798255,237.41566191694068,1.0,2.0,3.0,8.0,8.0,45.0,0.9919678714859436,0.0,0.125,0.0,2018-02-01,1517443200.0,4.22
"Nassau County, NY",All Residential,-1,380000.0,438888.0,245.02369668246445,269.74128233970754,618.0,460.0,1239.0,5476.0,8.9,104.0,0.9427491295315924,0.0695792880258899,0.1075602629656683,0.167391304347826,2013-02-01,1359676800.0,3.53
"Suffolk County, NY",All Residential,-1,350000.0,359000.0,211.05527638190955,226.61870503597123,1459.0,903.0,1626.0,7262.0,5.0,66.0,0.967753252898146,0.1679232350925291,0.1954007160561828,0.1273532668881506,2016-09-01,1472688000.0,3.46
"Suffolk County, NY",Condo/Co-op,3,411000.0,599999.0,328.6299287732759,360.7496392496392,185.0,145.0,162.0,254.0,1.4,23.0,1.0129459717935565,0.5513513513513513,0.2244094488188976,0.2482758620689655,2023-09-01,1693526400.0,7.12
